auName,dayVaccinations,popID,DogsVaccinated
Population,2380,701,2
Population,2380,702,3
Population,2380,703,10
Population,2380,704,1
Population,2380,754,1
Population,2380,755,4
Population,2380,756,3
Population,2380,757,4
Population,2380,758,4
Population,2380,759,2
Population,2380,811,1
Population,2380,812,4
Population,2380,813,12
Population,2380,815,3
Population,2380,871,9
Population,2380,872,1
Population,2380,873,4
Population,2380,874,1
Population,2380,932,3
Population,2380,933,6
Population,2380,989,11
Population,2380,990,4
Population,2380,991,2
Population,2380,992,3
Population,2380,1046,2
Population,2380,1047,11
Population,2380,1048,14
Population,2380,1049,8
Population,2380,1050,13
Population,2380,1051,2
Population,2380,1105,6
Population,2380,1106,18
Population,2380,1107,1
Population,2380,1108,5
Population,2380,1736,1
Population,2380,1792,7
Population,2380,1793,1
Population,2380,1794,14
Population,2380,1795,8
Population,2380,1796,3
Population,2380,1797,8
Population,2380,1849,2
Population,2380,1850,3
Population,2380,1851,2
Population,2380,1852,14
Population,2380,1853,8
Population,2380,1854,5
Population,2380,1855,2
Population,2380,1856,2
Population,2380,1857,2
Population,2380,1907,16
Population,2380,1908,14
Population,2380,1909,13
Population,2380,1910,5
Population,2380,1911,38
Population,2380,1912,12
Population,2380,1913,2
Population,2380,1965,1
Population,2380,1966,10
Population,2380,1967,18
Population,2380,1969,77
Population,2380,1970,7
Population,2380,1971,6
Population,2380,2025,5
Population,2380,2026,19
Population,2380,2082,1
Population,2380,2083,4
Population,2380,2138,4
Population,2380,2189,6
Population,2380,2190,6
Population,2380,2191,1
Population,2380,2242,2
Population,2380,2293,1
Population,2381,1052,11
Population,2381,1109,12
Population,2381,1110,7
Population,2381,1169,4
Population,2381,1170,5
Population,2381,1171,8
Population,2381,1172,4
Population,2381,1173,4
Population,2381,1231,3
Population,2381,1232,10
Population,2381,1233,12
Population,2381,1234,4
Population,2381,1235,11
Population,2381,1294,2
Population,2381,1295,12
Population,2381,1296,8
Population,2381,1297,4
Population,2381,1298,9
Population,2381,1299,2
Population,2381,1358,3
Population,2381,1359,30
Population,2381,1360,5
Population,2381,1361,1
Population,2381,1362,15
Population,2381,1363,4
Population,2381,1364,1
Population,2381,1424,1
Population,2381,1425,4
Population,2381,1426,17
Population,2381,1427,18
Population,2381,1428,10
Population,2381,1429,4
Population,2381,1430,4
Population,2381,1487,3
Population,2381,1490,16
Population,2381,1491,31
Population,2381,1552,2
Population,2381,1553,14
Population,2381,1554,37
Population,2381,1615,16
Population,2381,1616,34
Population,2381,1677,11
Population,2381,1737,12
Population,2382,125,1
Population,2382,148,12
Population,2382,179,27
Population,2382,180,5
Population,2382,181,4
Population,2382,182,4
Population,2382,220,2
Population,2382,221,17
Population,2382,222,1
Population,2382,223,8
Population,2382,224,30
Population,2382,226,2
Population,2382,227,9
Population,2382,265,3
Population,2382,266,8
Population,2382,267,14
Population,2382,268,6
Population,2382,269,2
Population,2382,270,15
Population,2382,272,27
Population,2382,273,4
Population,2382,312,9
Population,2382,316,6
Population,2382,317,9
Population,2382,318,9
Population,2382,319,17
Population,2382,359,5
Population,2382,362,3
Population,2382,363,1
Population,2382,364,1
Population,2382,365,4
Population,2382,366,8
Population,2382,367,6
Population,2382,368,4
Population,2382,409,1
Population,2382,410,2
Population,2382,411,4
Population,2382,412,3
Population,2382,413,3
Population,2382,414,3
Population,2382,415,2
Population,2382,416,1
Population,2382,417,1
Population,2382,451,1
Population,2382,452,1
Population,2382,455,1
Population,2382,456,9
Population,2382,457,1
Population,2382,458,1
Population,2382,459,5
Population,2382,499,5
Population,2382,500,6
Population,2382,502,1
Population,2382,546,1
Population,2388,1492,32
Population,2388,1493,6
Population,2388,1555,102
Population,2388,1556,37
Population,2388,1557,17
Population,2388,1617,139
Population,2388,1618,140
Population,2388,1619,27
Population,2388,1620,15
Population,2388,1678,19
Population,2388,1679,117
Population,2388,1680,141
Population,2388,1681,69
Population,2388,1738,33
Population,2388,1741,21
Population,2724,1420,8
Population,2724,1422,11
Population,2724,1423,6
Population,2724,1485,6
Population,2724,1486,18
Population,2724,1548,8
Population,2724,1549,100
Population,2724,1550,56
Population,2724,1551,7
Population,2724,1611,8
Population,2724,1612,19
Population,2724,1613,32
Population,2724,1614,23
Population,2724,1672,2
Population,2724,1673,12
Population,2724,1674,3
Population,2724,1675,4
Population,2724,1676,18
Population,2724,1731,4
Population,2724,1732,5
Population,2724,1733,13
Population,2724,1735,11
Population,2724,1791,2
Population,2739,557,4
Population,2739,603,5
Population,2739,604,10
Population,2739,605,10
Population,2739,606,7
Population,2739,654,1
Population,2739,655,2
Population,2739,656,12
Population,2739,657,8
Population,2739,658,8
Population,2739,659,1
Population,2739,707,4
Population,2739,708,12
Population,2739,709,3
Population,2739,710,27
Population,2739,711,16
Population,2739,712,5
Population,2739,713,1
Population,2739,761,3
Population,2739,762,7
Population,2739,763,8
Population,2739,764,4
Population,2739,765,5
Population,2739,766,3
Population,2739,767,2
Population,2739,768,4
Population,2739,817,1
Population,2739,818,1
Population,2739,819,4
Population,2739,820,2
Population,2739,822,3
Population,2739,879,2
Population,2750,1876,4
Population,2750,1877,1
Population,2750,1933,22
Population,2750,1934,20
Population,2750,1935,2
Population,2750,1990,26
Population,2750,1991,43
Population,2750,2046,4
Population,2750,2047,4
Population,2750,2102,3
Population,2750,2103,4
Population,2750,2212,2
Population,2750,2214,4
Population,2750,2215,6
Population,2750,2216,2
Population,2750,2217,2
Population,2750,2218,4
Population,2750,2262,2
Population,2750,2263,7
Population,2750,2264,2
Population,2750,2266,16
Population,2750,2267,2
Population,2750,2268,4
Population,2750,2269,3
Population,2750,2270,2
Population,2750,2271,5
Population,2750,2310,10
Population,2750,2311,2
Population,2750,2312,9
Population,2750,2313,21
Population,2750,2314,7
Population,2750,2316,9
Population,2750,2317,4
Population,2750,2354,5
Population,2750,2355,25
Population,2750,2356,48
Population,2750,2357,2
Population,2750,2358,7
Population,2750,2359,6
Population,2750,2361,9
Population,2750,2362,1
Population,2750,2396,8
Population,2750,2397,34
Population,2750,2398,4
Population,2750,2399,5
Population,2750,2438,9
Population,2750,2440,4
Population,2750,2441,7
Population,2750,2478,1
Population,2751,1943,5
Population,2751,1944,2
Population,2751,1998,7
Population,2751,2000,1
Population,2751,2053,7
Population,2751,2054,9
Population,2751,2055,13
Population,2751,2056,2
Population,2751,2108,4
Population,2751,2109,21
Population,2751,2110,14
Population,2751,2161,3
Population,2751,2163,1
Population,2751,2165,5
Population,2751,2306,8
Population,2751,2307,7
Population,2751,2308,17
Population,2751,2349,5
Population,2751,2351,6
Population,2751,2352,3
Population,2751,2353,6
Population,2751,2391,10
Population,2751,2392,4
Population,2751,2393,29
Population,2751,2394,7
Population,2751,2395,5
Population,2751,2432,7
Population,2751,2433,4
Population,2751,2434,9
Population,2751,2435,30
Population,2751,2436,26
Population,2751,2437,13
Population,2751,2469,1
Population,2751,2470,4
Population,2751,2473,1
Population,2751,2476,1
Population,2751,2477,4
Population,2751,2541,4
Population,2751,2542,37
Population,2751,2543,13
Population,2751,2577,19
Population,2751,2578,30
Population,2751,2579,5
Population,2751,2580,2
Population,2751,2610,13
Population,2751,2611,7
Population,2751,2612,5
Population,2751,2613,14
Population,2751,2614,2
Population,2751,2615,12
Population,2751,2641,6
Population,2751,2642,1
Population,2751,2644,1
Population,2751,2645,1
Population,2751,2670,8
Population,2751,2671,11
Population,2751,2672,4
Population,2751,2673,7
Population,2751,2693,7
Population,2751,2695,9
Population,2751,2696,6
Population,2751,2733,2
Population,2752,3,1
Population,2752,6,40
Population,2752,7,4
Population,2752,19,5
Population,2752,20,7
Population,2752,21,34
Population,2752,22,126
Population,2752,23,24
Population,2752,24,16
Population,2752,25,6
Population,2752,38,14
Population,2752,39,29
Population,2752,40,25
Population,2752,41,6
Population,2752,42,1
Population,2752,57,1
Population,2752,58,6
Population,2752,60,1
Population,2752,77,2
Population,2752,79,4
Population,2752,94,1
Population,2752,95,4
Population,2752,1937,1
Population,2752,1938,1
Population,2752,1939,1
Population,2752,1993,4
Population,2752,1994,4
Population,2752,1995,2
Population,2752,1996,9
Population,2752,2049,14
Population,2752,2050,4
Population,2752,2051,14
Population,2752,2052,5
Population,2752,2104,8
Population,2752,2107,9
Population,2752,2156,3
Population,2752,2157,4
Population,2752,2158,14
Population,2752,2159,7
Population,2752,2160,7
Population,2752,2208,1
Population,2752,2209,5
Population,2752,2210,15
Population,2752,2211,5
Population,2752,2259,1
Population,2752,2260,3
Population,2752,2261,4
Population,2752,2319,2
Population,2752,2320,3
Population,2752,2364,1
Population,2752,2366,5
Population,2752,2367,1
Population,2752,2408,3
Population,2752,2409,7
Population,2752,2449,4
Population,2752,2450,3
Population,2752,2486,1
Population,2752,2487,10
Population,2752,2488,2
Population,2752,2520,6
Population,2752,2521,1
Population,2752,2547,52
Population,2752,2548,12
Population,2752,2557,1
Population,2752,2582,3
Population,2752,2583,40
Population,2752,2584,8
Population,2752,2590,1
Population,2752,2591,13
Population,2752,2592,1
Population,2752,2616,1
Population,2752,2617,6
Population,2752,2618,27
Population,2752,2619,4
Population,2752,2625,4
Population,2752,2626,53
Population,2752,2627,14
Population,2752,2628,6
Population,2752,2647,21
Population,2752,2648,31
Population,2752,2649,21
Population,2752,2655,9
Population,2752,2656,36
Population,2752,2657,21
Population,2752,2658,6
Population,2752,2675,8
Population,2752,2676,6
Population,2752,2677,16
Population,2752,2678,1
Population,2752,2681,4
Population,2752,2683,1
Population,2752,2684,3
Population,2752,2685,5
Population,2752,2698,7
Population,2752,2715,18
Population,2753,13,2
Population,2753,16,6
Population,2753,17,9
Population,2753,18,1
Population,2753,30,4
Population,2753,31,15
Population,2753,32,5
Population,2753,33,8
Population,2753,34,14
Population,2753,35,82
Population,2753,36,2
Population,2753,50,16
Population,2753,51,25
Population,2753,52,30
Population,2753,53,8
Population,2753,54,14
Population,2753,55,12
Population,2753,70,10
Population,2753,71,14
Population,2753,72,17
Population,2753,73,21
Population,2753,74,38
Population,2753,75,5
Population,2753,90,5
Population,2753,91,7
Population,2753,2474,42
Population,2753,2475,30
Population,2753,2501,3
Population,2753,2506,8
Population,2753,2507,83
Population,2753,2508,45
Population,2753,2509,27
Population,2753,2510,18
Population,2753,2511,1
Population,2753,2537,2
Population,2753,2538,3
Population,2753,2539,3
Population,2753,2544,13
Population,2753,2574,1
Population,2753,2575,2
Population,2753,2605,2
Population,2753,2606,1
Population,2753,2634,1
Population,2753,2637,2
Population,2753,2665,1
Population,2753,2666,2
Population,2754,68,15
Population,2754,69,2
Population,2754,84,1
Population,2754,86,11
Population,2754,87,2
Population,2754,88,1
Population,2754,104,9
Population,2754,105,3
Population,2754,106,10
Population,2754,107,1
Population,2754,108,3
Population,2754,118,8
Population,2754,119,19
Population,2754,120,5
Population,2754,121,25
Population,2754,122,8
Population,2754,136,17
Population,2754,137,34
Population,2754,138,9
Population,2754,139,5
Population,2754,140,15
Population,2754,141,1
Population,2754,142,2
Population,2754,168,14
Population,2754,169,6
Population,2754,172,3
Population,2754,173,5
Population,2754,174,1
Population,2754,207,5
Population,2754,208,4
Population,2754,210,4
Population,2754,213,6
Population,2754,214,2
Population,2754,256,1
Population,2754,1536,3
Population,2754,1539,5
Population,2754,1599,9
Population,2754,1601,2
Population,2754,1602,6
Population,2754,1663,5
Population,2754,1665,1
Population,2754,1719,1
Population,2754,1720,4
Population,2754,1721,2
Population,2754,1722,5
Population,2754,1723,4
Population,2754,1724,8
Population,2754,1725,2
Population,2754,1773,2
Population,2754,1775,4
Population,2754,1776,2
Population,2754,1779,7
Population,2754,1780,1
Population,2754,1781,3
Population,2754,1782,8
Population,2754,1784,2
Population,2754,1832,4
Population,2754,1833,4
Population,2754,1835,10
Population,2754,1836,1
Population,2754,1838,3
Population,2754,1839,3
Population,2754,1840,5
Population,2754,1841,3
Population,2754,1842,2
Population,2754,1887,10
Population,2754,1890,7
Population,2754,1891,2
Population,2754,1893,1
Population,2754,1894,1
Population,2754,1895,1
Population,2754,1896,5
Population,2754,1897,3
Population,2754,1898,3
Population,2754,1899,3
Population,2754,1900,2
Population,2754,1945,8
Population,2754,1947,12
Population,2754,1948,5
Population,2754,1951,1
Population,2754,1955,1
Population,2754,1957,6
Population,2754,1958,2
Population,2754,2001,2
Population,2754,2002,13
Population,2754,2004,3
Population,2754,2005,1
Population,2754,2006,11
Population,2754,2007,12
Population,2754,2008,8
Population,2754,2009,1
Population,2754,2012,8
Population,2754,2014,1
Population,2754,2057,6
Population,2754,2058,6
Population,2754,2059,4
Population,2754,2060,8
Population,2754,2061,11
Population,2754,2062,5
Population,2754,2063,3
Population,2754,2065,5
Population,2754,2066,7
Population,2754,2068,3
Population,2754,2069,1
Population,2754,2070,1
Population,2754,2071,4
Population,2754,2113,1
Population,2754,2116,6
Population,2754,2117,10
Population,2754,2118,13
Population,2754,2119,2
Population,2754,2120,2
Population,2754,2121,1
Population,2754,2123,2
Population,2754,2124,2
Population,2754,2125,2
Population,2754,2126,1
Population,2754,2166,8
Population,2754,2167,1
Population,2754,2168,5
Population,2754,2169,5
Population,2754,2170,3
Population,2754,2171,5
Population,2754,2172,8
Population,2754,2173,6
Population,2754,2174,7
Population,2754,2175,2
Population,2754,2176,2
Population,2754,2177,4
Population,2754,2219,2
Population,2754,2220,5
Population,2754,2221,2
Population,2754,2222,4
Population,2754,2224,3
Population,2754,2226,6
Population,2754,2227,6
Population,2754,2228,8
Population,2754,2230,2
Population,2754,2273,6
Population,2754,2274,6
Population,2754,2276,1
Population,2754,2277,3
Population,2754,2278,3
Population,2754,2279,2
Population,2754,2280,2
Population,2754,2281,4
Population,2754,2321,2
Population,2754,2323,3
Population,2754,2324,3
Population,2754,2325,9
Population,2754,2326,3
Population,2754,2327,2
Population,2754,2328,2
Population,2754,2329,1
Population,2754,2369,6
Population,2754,2370,3
Population,2754,2371,14
Population,2754,2372,6
Population,2754,2401,2
Population,2754,2402,1
Population,2754,2410,5
Population,2754,2411,7
Population,2754,2412,19
Population,2754,2413,4
Population,2754,2414,1
Population,2754,2442,7
Population,2754,2443,4
Population,2754,2444,3
Population,2754,2452,2
Population,2754,2453,4
Population,2754,2454,5
Population,2754,2455,4
Population,2754,2456,1
Population,2754,2457,2
Population,2754,2480,18
Population,2754,2481,13
Population,2754,2482,3
Population,2754,2483,7
Population,2754,2489,3
Population,2754,2490,2
Population,2754,2491,1
Population,2754,2492,7
Population,2754,2493,10
Population,2754,2494,9
Population,2754,2513,4
Population,2754,2514,5
Population,2754,2516,7
Population,2754,2517,16
Population,2754,2522,2
Population,2754,2523,2
Population,2754,2524,2
Population,2754,2526,12
Population,2754,2527,3
Population,2754,2549,15
Population,2754,2550,1
Population,2754,2551,6
Population,2754,2552,26
Population,2754,2553,12
Population,2754,2558,3
Population,2754,2559,4
Population,2754,2560,25
Population,2754,2561,10
Population,2754,2562,8
Population,2754,2586,7
Population,2754,2587,39
Population,2754,2588,37
Population,2754,2589,7
Population,2754,2595,2
Population,2754,2596,2
Population,2754,2597,1
Population,2754,2598,3
Population,2754,2622,4
Population,2754,2623,3
Population,2754,2630,9
Population,2754,2631,1
Population,2754,2632,6
Population,2754,2661,1
Population,2754,2686,1
Population,2754,2704,6
Population,2754,2705,5
Population,2754,2706,2
Population,2754,2707,4
Population,2754,2718,3
Population,2754,2719,11
Population,2754,2720,4
Population,2754,2721,1
Population,2754,2727,2
Population,2754,2728,1
Population,2754,2729,7
Population,2754,2730,5
Population,2754,2731,2
Population,2757,46,3
Population,2757,98,1
Population,2757,100,4
Population,2757,101,5
Population,2757,112,1
Population,2757,113,5
Population,2757,115,2
Population,2757,130,4
Population,2757,131,4
Population,2757,133,9
Population,2757,161,2
Population,2757,162,1
Population,2757,163,1
Population,2757,185,2
Population,2757,189,9
Population,2757,190,9
Population,2757,191,2
Population,2757,202,1
Population,2757,205,3
Population,2757,206,3
Population,2757,228,13
Population,2757,229,6
Population,2757,230,9
Population,2757,231,6
Population,2757,232,8
Population,2757,233,10
Population,2757,234,3
Population,2757,244,1
Population,2757,247,2
Population,2757,274,1
Population,2757,275,11
Population,2757,276,6
Population,2757,277,6
Population,2757,278,37
Population,2757,279,11
Population,2757,290,1
Population,2757,291,1
Population,2757,292,2
Population,2757,293,4
Population,2757,297,1
Population,2757,322,5
Population,2757,323,7
Population,2757,324,11
Population,2757,325,14
Population,2757,326,10
Population,2757,341,7
Population,2757,342,7
Population,2757,369,2
Population,2757,370,11
Population,2757,371,58
Population,2757,372,5
Population,2757,373,8
Population,2757,374,3
Population,2757,418,8
Population,2758,153,20
Population,2758,154,1
Population,2758,155,18
Population,2758,156,7
Population,2758,159,12
Population,2758,192,3
Population,2758,193,10
Population,2758,194,32
Population,2758,195,62
Population,2758,196,9
Population,2758,197,3
Population,2758,198,1
Population,2758,235,1
Population,2758,237,3
Population,2758,238,12
Population,2758,239,17
Population,2758,240,2
Population,2758,241,3
Population,2758,243,1
Population,2758,281,2
Population,2758,282,9
Population,2758,283,3
Population,2758,286,1
Population,2758,329,1
Population,2758,330,4
Population,2758,332,5
Population,2758,333,5
Population,2758,336,1
Population,2758,338,28
Population,2758,339,13
Population,2758,340,16
Population,2758,377,1
Population,2758,385,3
Population,2758,386,37
Population,2758,387,12
Population,2758,388,9
Population,2758,419,4
Population,2758,420,3
Population,2758,421,10
Population,2758,422,5
Population,2758,423,1
Population,2758,424,2
Population,2758,432,13
Population,2758,433,24
Population,2758,434,7
Population,2758,460,1
Population,2758,462,6
Population,2758,463,7
Population,2758,464,8
Population,2758,465,5
Population,2758,507,5
Population,2758,508,8
Population,2758,509,28
Population,2758,510,7
Population,2758,511,2
Population,2758,550,1
Population,2758,551,2
Population,2758,552,4
Population,2758,553,9
Population,2758,554,27
Population,2758,555,7
Population,2758,556,3
Population,2758,598,7
Population,2758,599,6
Population,2758,600,4
Population,2758,601,3
Population,2758,602,6
Population,2758,651,2
Population,2758,652,4
Population,2758,653,1
Population,2758,706,4
Population,2759,382,4
Population,2759,430,4
Population,2759,431,9
Population,2759,468,3
Population,2759,469,4
Population,2759,470,3
Population,2759,472,1
Population,2759,474,11
Population,2759,475,4
Population,2759,476,4
Population,2759,477,3
Population,2759,478,2
Population,2759,513,3
Population,2759,514,2
Population,2759,515,4
Population,2759,516,11
Population,2759,517,4
Population,2759,518,17
Population,2759,519,7
Population,2759,520,3
Population,2759,521,7
Population,2759,522,10
Population,2759,523,3
Population,2759,560,1
Population,2759,561,2
Population,2759,562,24
Population,2759,563,4
Population,2759,564,12
Population,2759,565,4
Population,2759,566,7
Population,2759,567,9
Population,2759,568,8
Population,2759,569,5
Population,2759,570,3
Population,2759,612,10
Population,2759,613,8
Population,2759,614,36
Population,2759,615,6
Population,2759,616,1
Population,2759,618,1
Population,2759,619,2
Population,2759,620,2
Population,2759,621,1
Population,2759,664,5
Population,2759,665,30
Population,2759,666,20
Population,2759,667,5
Population,2759,668,6
Population,2759,669,8
Population,2759,670,5
Population,2759,672,6
Population,2759,719,6
Population,2759,720,11
Population,2759,721,9
Population,2759,722,1
Population,2759,723,4
Population,2759,725,4
Population,2759,726,4
Population,2759,776,3
Population,2759,777,3
Population,2759,778,1
Population,2759,779,5
Population,2759,780,1
Population,2759,781,6
Population,2759,816,1
Population,2759,824,1
Population,2759,826,4
Population,2759,828,3
Population,2759,875,2
Population,2759,876,5
Population,2759,877,2
Population,2759,878,3
Population,2759,880,2
Population,2759,881,2
Population,2759,882,6
Population,2759,884,8
Population,2759,885,8
Population,2759,886,1
Population,2759,887,3
Population,2759,934,3
Population,2759,935,1
Population,2759,936,2
Population,2759,937,8
Population,2759,938,2
Population,2759,939,2
Population,2759,940,3
Population,2759,941,13
Population,2759,942,8
Population,2759,943,11
Population,2759,944,3
Population,2759,946,3
Population,2759,995,8
Population,2759,996,11
Population,2759,997,7
Population,2759,998,6
Population,2759,999,15
Population,2759,1000,39
Population,2759,1001,9
Population,2759,1002,5
Population,2759,1003,7
Population,2759,1004,1
Population,2759,1005,3
Population,2759,1006,3
Population,2759,1007,2
Population,2759,1053,2
Population,2759,1054,4
Population,2759,1055,1
Population,2759,1056,12
Population,2759,1057,11
Population,2759,1058,12
Population,2759,1059,7
Population,2759,1060,3
Population,2759,1061,3
Population,2759,1111,1
Population,2759,1112,9
Population,2759,1113,1
Population,2759,1114,2
Population,2759,1115,9
Population,2759,1117,10
Population,2759,1119,3
Population,2761,609,5
Population,2761,610,3
Population,2761,661,5
Population,2761,662,7
Population,2761,663,2
Population,2761,673,1
Population,2761,716,1
Population,2761,717,1
Population,2761,718,7
Population,2761,728,3
Population,2761,772,5
Population,2761,773,9
Population,2761,774,1
Population,2761,775,2
Population,2761,831,8
Population,2761,832,6
Population,2761,833,9
Population,2761,834,1
Population,2761,840,8
Population,2761,841,1
Population,2761,842,8
Population,2761,843,11
Population,2761,844,6
Population,2761,891,1
Population,2761,892,2
Population,2761,900,1
Population,2761,901,7
Population,2761,902,17
Population,2761,903,8
Population,2761,904,2
Population,2761,905,1
Population,2761,961,4
Population,2761,962,10
Population,2761,963,25
Population,2761,964,9
Population,2761,965,3
Population,2761,1021,8
Population,2761,1022,13
Population,2761,1062,2
Population,2761,1063,5
Population,2761,1066,2
Population,2761,1080,1
Population,2761,1120,3
Population,2761,1121,6
Population,2761,1123,1
Population,2761,1124,3
Population,2761,1125,1
Population,2761,1181,7
Population,2761,1182,10
Population,2761,1183,4
Population,2761,1185,1
Population,2761,1186,4
Population,2761,1187,2
Population,2761,1241,5
Population,2761,1242,6
Population,2761,1243,8
Population,2761,1244,14
Population,2761,1245,10
Population,2761,1246,11
Population,2761,1248,2
Population,2761,1249,17
Population,2761,1306,16
Population,2761,1307,38
Population,2761,1308,18
Population,2761,1309,7
Population,2761,1370,7
Population,2761,1371,11
Population,2761,1372,13
Population,2761,1373,20
Population,2761,1436,4
Population,2761,1437,5
Population,2761,1438,10
Population,2762,893,2
Population,2762,896,2
Population,2762,952,6
Population,2762,953,8
Population,2762,954,5
Population,2762,955,5
Population,2762,956,2
Population,2762,957,11
Population,2762,1011,21
Population,2762,1012,16
Population,2762,1013,18
Population,2762,1014,7
Population,2762,1015,2
Population,2762,1016,1
Population,2762,1069,6
Population,2762,1070,4
Population,2762,1071,4
Population,2762,1072,3
Population,2762,1126,1
Population,2762,1129,3
Population,2762,1130,2
Population,2762,1131,3
Population,2762,1191,4
Population,2762,1192,1
Population,2762,1253,6
Population,2762,1255,3
Population,2762,1258,2
Population,2762,1317,1
Population,2762,1318,2
Population,2762,1320,5
Population,2764,898,3
Population,2764,899,1
Population,2764,958,3
Population,2764,959,12
Population,2764,960,9
Population,2764,1017,5
Population,2764,1018,17
Population,2764,1019,29
Population,2764,1020,13
Population,2764,1076,9
Population,2764,1077,28
Population,2764,1078,2
Population,2764,1084,1
Population,2764,1142,1
Population,2764,1143,10
Population,2764,1144,12
Population,2764,1145,2
Population,2764,1146,16
Population,2764,1206,21
Population,2764,1207,17
Population,2764,1208,15
Population,2764,1267,1
Population,2764,1268,25
Population,2764,1269,10
Population,2764,1570,1
Population,2764,1572,5
Population,2764,1632,10
Population,2764,1633,18
Population,2764,1634,9
Population,2764,1693,6
Population,2764,1694,15
Population,2764,1695,1
Population,2764,1744,9
Population,2764,1746,7
Population,2764,1747,1
Population,2764,1748,1
Population,2764,1749,12
Population,2764,1752,5
Population,2764,1754,10
Population,2764,1755,5
Population,2764,1802,1
Population,2764,1803,50
Population,2764,1804,25
Population,2764,1805,33
Population,2764,1806,26
Population,2764,1807,13
Population,2764,1808,2
Population,2764,1810,11
Population,2764,1811,3
Population,2764,1812,12
Population,2764,1813,12
Population,2764,1814,7
Population,2764,1862,12
Population,2764,1863,12
Population,2764,1864,17
Population,2764,1865,13
Population,2764,1866,8
Population,2764,1867,5
Population,2764,1868,22
Population,2764,1869,1
Population,2764,1870,15
Population,2764,1871,10
Population,2764,1872,10
Population,2764,1925,14
Population,2764,1926,4
Population,2764,1927,34
Population,2764,1928,27
Population,2764,1929,12
Population,2764,1930,11
Population,2764,1983,6
Population,2764,1984,8
Population,2764,1985,8
Population,2764,1986,24
Population,2764,1987,4
Population,2764,2041,12
Population,2764,2042,5
Population,2764,2043,4
Population,2764,2097,4
Population,2764,2098,9
Population,2764,2099,3
Population,2765,624,3
Population,2765,625,2
Population,2765,677,3
Population,2765,678,1
Population,2765,731,1
Population,2765,732,6
Population,2765,733,6
Population,2765,734,2
Population,2765,787,4
Population,2765,788,10
Population,2765,789,3
Population,2765,790,9
Population,2765,791,5
Population,2765,792,2
Population,2765,793,1
Population,2765,847,15
Population,2765,848,12
Population,2765,849,27
Population,2765,850,1
Population,2765,851,5
Population,2765,906,4
Population,2765,907,7
Population,2765,908,9
Population,2765,911,2
Population,2765,967,2
Population,2765,968,1
Population,2765,969,3
Population,2765,970,1
Population,2765,1027,2
Population,2765,1920,3
Population,2765,1921,3
Population,2765,1923,17
Population,2765,1924,6
Population,2765,1976,8
Population,2765,1977,4
Population,2765,1978,29
Population,2765,1979,58
Population,2765,1980,30
Population,2765,1981,45
Population,2765,1982,10
Population,2765,2031,8
Population,2765,2032,6
Population,2765,2033,20
Population,2765,2034,6
Population,2765,2035,5
Population,2765,2036,13
Population,2765,2037,9
Population,2765,2038,1
Population,2765,2039,2
Population,2765,2087,4
Population,2765,2088,12
Population,2765,2089,14
Population,2765,2090,2
Population,2765,2096,5
Population,2765,2142,2
Population,2765,2143,3
Population,2765,2144,2
Population,2765,2146,5
Population,2765,2150,3
Population,2765,2151,1
Population,2765,2196,5
Population,2765,2197,2
Population,2765,2198,1
Population,2765,2199,2
Population,2765,2204,5
Population,2765,2248,1
Population,2765,2250,3
Population,2765,2254,1
Population,2765,2298,4
Population,2765,2299,7
Population,2765,2345,3
Population,2766,1739,137
Population,2766,1740,50
Population,2766,1799,45
Population,2766,1800,67
Population,2766,1858,46
Population,2766,1859,22
Population,2766,1914,2
Population,2766,1915,25
Population,2766,1916,5
Population,2766,1972,10
Population,2766,1973,2
Population,2766,2029,46
Population,2766,2030,32
Population,2766,2085,11
Population,2766,2139,5
Population,2766,2140,5
Population,2766,2141,3
Population,2766,2193,2
Population,2767,360,1
Population,2767,494,1
Population,2767,542,2
Population,2767,545,1
Population,2767,629,3
Population,2767,639,2
Population,2767,640,3
Population,2767,641,3
Population,2767,643,3
Population,2767,681,9
Population,2767,737,1
Population,2767,740,1
Population,2767,794,1
Population,2767,795,2
Population,2767,799,1
Population,2767,804,1
Population,2767,852,2
Population,2767,853,10
Population,2767,854,9
Population,2767,857,8
Population,2767,858,2
Population,2767,865,1
Population,2767,914,4
Population,2767,916,3
Population,2767,917,3
Population,2767,918,6
Population,2767,973,1
Population,2767,983,3
Population,2767,1030,1
Population,2767,1089,1
Population,2767,1137,4
Population,2767,1198,8
Population,2767,1200,2
Population,2767,1202,3
Population,2767,1203,7
Population,2767,1204,2
Population,2767,1216,1
Population,2767,1217,1
Population,2767,1259,2
Population,2767,1260,4
Population,2767,1262,8
Population,2767,1263,3
Population,2767,1264,5
Population,2767,1265,5
Population,2767,1266,12
Population,2767,1278,4
Population,2767,1279,2
Population,2767,1281,2
Population,2767,1325,1
Population,2767,1327,2
Population,2767,1328,2
Population,2767,1329,7
Population,2767,1330,5
Population,2767,1333,2
Population,2767,1334,2
Population,2767,1390,4
Population,2767,1391,2
Population,2767,1392,2
Population,2767,1393,7
Population,2767,1394,30
Population,2767,1396,2
Population,2767,1397,5
Population,2767,1398,10
Population,2767,1399,5
Population,2767,1400,1
Population,2767,1401,1
Population,2767,1411,1
Population,2767,1456,2
Population,2767,1457,2
Population,2767,1458,5
Population,2767,1459,9
Population,2767,1460,3
Population,2767,1461,1
Population,2767,1462,3
Population,2767,1463,4
Population,2767,1464,1
Population,2767,1465,3
Population,2767,1466,2
